Silica content,Reactive agg. percentage,Average size of reactive agg.,w / c,Alkali content,Temperature dependent type,Temperature,Relative humidity,Area of specimen section,Length,Time,ASR expansion
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,97.54946,0.17718
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,112.1842,0.18541
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,125.1317,0.19364
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,139.7619,0.19869
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,156.0813,0.20501
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,167.8994,0.21007
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,178.0258,0.21195
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,232.5965,0.22262
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,266.3511,0.2289
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,287.7278,0.23202
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,309.6652,0.23387
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,337.7973,0.24143
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,385.6001,0.23877
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,433.9867,0.25136
6.9,0.5,1.34,0.6,9.9,2,60,100,400,160,530.744,0.26511
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,13.57963,0.05784
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,28.24925,0.09087
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,41.76808,0.10546
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,56.40998,0.11878
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,69.3628,0.13083
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,84.00202,0.14224
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,97.50922,0.14856
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,112.1422,0.15552
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,126.7725,0.16057
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,140.8412,0.16626
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,155.4697,0.17004
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,167.8476,0.17318
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,176.8509,0.17634
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,231.9813,0.1851
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,267.4223,0.19074
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,288.233,0.19132
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,308.4867,0.19572
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,337.7418,0.202
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,384.4233,0.20189
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,434.4973,0.21448
6.9,0.6,1.12,0.6,9.9,2,60,100,400,160,531.251,0.22568
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,15.2544,0.04893
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,27.66804,0.07752
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,42.31262,0.09274
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,55.83235,0.10797
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,70.47603,0.12256
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,83.98771,0.13206
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,98.05913,0.13966
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,112.6903,0.14534
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,126.193,0.14849
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,140.826,0.15545
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,157.1435,0.16049
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,167.8332,0.16301
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,177.399,0.16616
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,232.5267,0.17302
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,267.9713,0.1812
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,288.2196,0.18178
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,309.5972,0.18554
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,337.7284,0.19247
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,385.5339,0.19171
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,436.1649,0.20048
6.9,0.7,0.97,0.6,9.9,2,60,100,400,160,531.2357,0.21487
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,6.94025,-0.04283
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,13.56767,-0.02809
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,20.54047,-0.00118
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,24.80264,0.01502
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,29.8279,0.03716
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,38.77718,0.06149
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,43.83861,0.07444
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,55.89454,0.10879
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,64.4912,0.12278
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,72.65929,0.14576
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,87.50904,0.16967
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,93.37697,0.17754
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,97.67892,0.18362
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,110.9555,0.20759
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,123.4074,0.24123
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,142.9587,0.26961
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,159.0472,0.27855
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,170.7975,0.29061
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,186.8679,0.30414
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,200.9654,0.31935
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,214.6994,0.32698
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,235.8746,0.34243
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,250.4007,0.34866
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,263.7242,0.36067
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,277.4583,0.3683
72.09,1,11.29,0.4,5.25,2,38,100,10000,200,298.6515,0.37916
70,1,8.68,0.33,20,2,80,100,1600,160,1.94421,0.06362
70,1,8.68,0.33,20,2,80,100,1600,160,5.02959,0.09897
70,1,8.68,0.33,20,2,80,100,1600,160,6.9738,0.15906
70,1,8.68,0.33,20,2,80,100,1600,160,11.96112,0.281
70,1,8.68,0.33,20,2,80,100,1600,160,14.03212,0.31458
70,1,8.68,0.33,20,2,80,100,1600,160,15.97633,0.32695
70,1,8.68,0.33,20,2,80,100,1600,160,18.93491,0.39941
70,1,8.68,0.33,20,2,80,100,1600,160,22.02029,0.4595
70,1,8.68,0.33,20,2,80,100,1600,160,25.95097,0.57614
70,1,8.68,0.33,20,2,80,100,1600,160,30.00845,0.60442
70,1,8.68,0.33,20,2,80,100,1600,160,32.96703,0.64507
70,1,8.68,0.33,20,2,80,100,1600,160,34.91124,0.65567
70,1,8.68,0.33,20,2,80,100,1600,160,36.89772,0.67334
70,1,8.68,0.33,20,2,80,100,1600,160,39.98309,0.70516
70,1,9.06,0.33,20,2,80,100,1600,160,1.98648,0.06362
70,1,9.06,0.33,20,2,80,100,1600,160,4.98732,0.0972
70,1,9.06,0.33,20,2,80,100,1600,160,6.88927,0.15199
70,1,9.06,0.33,20,2,80,100,1600,160,11.87658,0.16259
70,1,9.06,0.33,20,2,80,100,1600,160,13.94759,0.1838
70,1,9.06,0.33,20,2,80,100,1600,160,15.8918,0.18557
70,1,9.06,0.33,20,2,80,100,1600,160,18.80811,0.26686
70,1,9.06,0.33,20,2,80,100,1600,160,21.85123,0.31988
70,1,9.06,0.33,20,2,80,100,1600,160,25.90871,0.40825
70,1,9.06,0.33,20,2,80,100,1600,160,30.00845,0.42769
70,1,9.06,0.33,20,2,80,100,1600,160,32.92477,0.4701
70,1,9.06,0.33,20,2,80,100,1600,160,34.82671,0.47894
70,1,9.06,0.33,20,2,80,100,1600,160,36.81319,0.49838
70,1,9.06,0.33,20,2,80,100,1600,160,39.8563,0.54963
70,1,9.45,0.33,20,2,80,100,1600,160,1.85968,0.07423
70,1,9.45,0.33,20,2,80,100,1600,160,4.98732,0.11311
70,1,9.45,0.33,20,2,80,100,1600,160,6.9738,0.12548
70,1,9.45,0.33,20,2,80,100,1600,160,10.90448,0.21384
70,1,9.45,0.33,20,2,80,100,1600,160,14.03212,0.22445
70,1,9.45,0.33,20,2,80,100,1600,160,17.96281,0.26686
70,1,9.45,0.33,20,2,80,100,1600,160,19.90702,0.2757
70,1,9.45,0.33,20,2,80,100,1600,160,21.97802,0.30044
70,1,9.45,0.33,20,2,80,100,1600,160,24.97887,0.32518
70,1,9.45,0.33,20,2,80,100,1600,160,29.92392,0.43476
70,1,9.45,0.33,20,2,80,100,1600,160,33.93914,0.50898
70,1,9.45,0.33,20,2,80,100,1600,160,39.94083,0.59381
70,1,10.03,0.33,20,2,80,100,1600,160,1.77515,0.06893
70,1,10.03,0.33,20,2,80,100,1600,160,4.94506,0.07953
70,1,10.03,0.33,20,2,80,100,1600,160,6.93153,0.13785
70,1,10.03,0.33,20,2,80,100,1600,160,12.00338,0.13432
70,1,10.03,0.33,20,2,80,100,1600,160,13.90533,0.15552
70,1,10.03,0.33,20,2,80,100,1600,160,16.06086,0.16259
70,1,10.03,0.33,20,2,80,100,1600,160,18.93491,0.21561
70,1,10.03,0.33,20,2,80,100,1600,160,21.97802,0.27747
70,1,10.03,0.33,20,2,80,100,1600,160,25.95097,0.36583
70,1,10.03,0.33,20,2,80,100,1600,160,29.79713,0.39234
70,1,10.03,0.33,20,2,80,100,1600,160,32.96703,0.41708
70,1,10.03,0.33,20,2,80,100,1600,160,34.95351,0.43829
70,1,10.03,0.33,20,2,80,100,1600,160,37.02451,0.45066
70,1,10.03,0.33,20,2,80,100,1600,160,39.94083,0.52312
70,1,7.88,0.33,20,2,80,100,1600,160,3.01813,0.02793
70,1,7.88,0.33,20,2,80,100,1600,160,5.00049,0.10776
70,1,7.88,0.33,20,2,80,100,1600,160,9.91922,0.18584
70,1,7.88,0.33,20,2,80,100,1600,160,12.02763,0.20817
70,1,7.88,0.33,20,2,80,100,1600,160,14.01203,0.22865
70,1,7.88,0.33,20,2,80,100,1600,160,17.0292,0.28255
70,1,7.88,0.33,20,2,80,100,1600,160,20.04771,0.2975
70,1,7.88,0.33,20,2,80,100,1600,160,24.05526,0.41449
70,1,7.88,0.33,20,2,80,100,1600,160,28.02535,0.41835
70,1,7.88,0.33,20,2,80,100,1600,160,30.96063,0.44814
70,1,7.88,0.33,20,2,80,100,1600,160,32.98652,0.4649
70,1,7.88,0.33,20,2,80,100,1600,160,35.09551,0.47054
70,1,7.88,0.33,20,2,80,100,1600,160,36.91302,0.53367
70,1,7.88,0.33,20,2,80,100,1600,160,40.05438,0.58387
70,1,6.39,0.33,20,2,80,100,1600,160,2.97306,0.1355
70,1,6.39,0.33,20,2,80,100,1600,160,4.91311,0.24315
70,1,6.39,0.33,20,2,80,100,1600,160,9.83229,0.30825
70,1,6.39,0.33,20,2,80,100,1600,160,11.93993,0.35284
70,1,6.39,0.33,20,2,80,100,1600,160,13.92414,0.37888
70,1,6.39,0.33,20,2,80,100,1600,160,16.97813,0.56446
70,1,6.39,0.33,20,2,80,100,1600,160,19.99376,0.66288
70,1,6.39,0.33,20,2,80,100,1600,160,23.96002,0.77801
70,1,6.39,0.33,20,2,80,100,1600,160,27.92883,0.81897
70,1,6.39,0.33,20,2,80,100,1600,160,30.86309,0.87843
70,1,6.39,0.33,20,2,80,100,1600,160,32.88872,0.90261
70,1,6.39,0.33,20,2,80,100,1600,160,34.99746,0.91567
70,1,6.39,0.33,20,2,80,100,1600,160,36.81465,0.98807
70,1,6.39,0.33,20,2,80,100,1600,160,39.95403,1.09576
70,1,5.72,0.33,20,2,80,100,1600,160,1.93902,0.13918
70,1,5.72,0.33,20,2,80,100,1600,160,5.03673,0.25614
70,1,5.72,0.33,20,2,80,100,1600,160,6.93625,0.33967
70,1,5.72,0.33,20,2,80,100,1600,160,11.93923,0.37324
70,1,5.72,0.33,20,2,80,100,1600,160,14.00545,0.41969
70,1,5.72,0.33,20,2,80,100,1600,160,16.15567,0.42904
70,1,5.72,0.33,20,2,80,100,1600,160,19.00453,0.56639
70,1,5.72,0.33,20,2,80,100,1600,160,22.02048,0.65553
70,1,5.72,0.33,20,2,80,100,1600,160,25.94596,0.75398
70,1,5.72,0.33,20,2,80,100,1600,160,30.03897,0.79122
70,1,5.72,0.33,20,2,80,100,1600,160,32.89109,0.83399
70,1,5.72,0.33,20,2,80,100,1600,160,35.08234,0.85262
70,1,5.72,0.33,20,2,80,100,1600,160,36.90145,0.86938
70,1,5.72,0.33,20,2,80,100,1600,160,40.04205,0.94183
70,1,5.05,0.33,20,2,80,100,1600,160,2.8899,0.14848
70,1,5.05,0.33,20,2,80,100,1600,160,5.90521,0.25617
70,1,5.05,0.33,20,2,80,100,1600,160,10.07691,0.41027
70,1,5.05,0.33,20,2,80,100,1600,160,14.95166,0.56439
70,1,5.05,0.33,20,2,80,100,1600,160,17.96896,0.61458
70,1,5.05,0.33,20,2,80,100,1600,160,19.91175,0.64247
70,1,5.05,0.33,20,2,80,100,1600,160,21.93726,0.67037
70,1,5.05,0.33,20,2,80,100,1600,160,25.03656,0.74096
70,1,5.05,0.33,20,2,80,100,1600,160,27.01937,0.8078
70,1,5.05,0.33,20,2,80,100,1600,160,32.02133,0.87105
70,1,5.05,0.33,20,2,80,100,1600,160,33.96297,0.93233
70,1,5.05,0.33,20,2,80,100,1600,160,36.03015,0.95095
70,1,5.05,0.33,20,2,80,100,1600,160,40.03885,1.03456
2,1,8.09,0.46,8,2,20,100,4900,280,27.5974,-0.00025
2,1,8.09,0.46,8,2,20,100,4900,280,60.06494,0.00075
2,1,8.09,0.46,8,2,20,100,4900,280,89.93506,0.00201
2,1,8.09,0.46,8,2,20,100,4900,280,119.4805,0.00779
2,1,8.09,0.46,8,2,20,100,4900,280,180.1948,0.01582
2,1,8.09,0.46,8,2,20,100,4900,280,239.6104,0.02336
2,1,8.09,0.46,8,2,20,100,4900,280,299.6753,0.03868
2,1,8.09,0.46,8,2,20,100,4900,280,359.7403,0.04722
2,1,8.09,0.46,16,2,20,100,4900,280,28.24675,0.00502
2,1,8.09,0.46,16,2,20,100,4900,280,59.74026,0.00879
2,1,8.09,0.46,16,2,20,100,4900,280,89.61039,0.01532
2,1,8.09,0.46,16,2,20,100,4900,280,119.4805,0.01959
2,1,8.09,0.46,16,2,20,100,4900,280,180.1948,0.04144
2,1,8.09,0.46,16,2,20,100,4900,280,239.9351,0.04371
2,1,8.09,0.46,16,2,20,100,4900,280,300,0.05928
2,1,8.09,0.46,16,2,20,100,4900,280,359.7403,0.06405
2,1,8.09,0.46,24,2,20,100,4900,280,28.57143,0.00578
2,1,8.09,0.46,24,2,20,100,4900,280,59.09091,0.01256
2,1,8.09,0.46,24,2,20,100,4900,280,89.28571,0.02035
2,1,8.09,0.46,24,2,20,100,4900,280,120.1299,0.03064
2,1,8.09,0.46,24,2,20,100,4900,280,179.8701,0.04948
2,1,8.09,0.46,24,2,20,100,4900,280,239.2857,0.05727
2,1,8.09,0.46,24,2,20,100,4900,280,300.3247,0.06983
2,1,8.09,0.46,24,2,20,100,4900,280,360.7143,0.07058
2,1,8.09,0.46,8,2,40,100,4900,280,26.62338,0.00176
2,1,8.09,0.46,8,2,40,100,4900,280,59.74026,0.00352
2,1,8.09,0.46,8,2,40,100,4900,280,89.28571,0.00377
2,1,8.09,0.46,8,2,40,100,4900,280,120.1299,0.01432
2,1,8.09,0.46,8,2,40,100,4900,280,180.1948,0.02889
2,1,8.09,0.46,8,2,40,100,4900,280,238.961,0.03944
2,1,8.09,0.46,8,2,40,100,4900,280,299.6753,0.05275
2,1,8.09,0.46,8,2,40,100,4900,280,359.0909,0.06279
2,1,8.09,0.46,16,2,40,100,4900,280,27.92208,0.00452
2,1,8.09,0.46,16,2,40,100,4900,280,59.41558,0.02336
2,1,8.09,0.46,16,2,40,100,4900,280,90.25974,0.0314
2,1,8.09,0.46,16,2,40,100,4900,280,120.7792,0.03491
2,1,8.09,0.46,16,2,40,100,4900,280,180.1948,0.07812
2,1,8.09,0.46,16,2,40,100,4900,280,239.6104,0.08163
2,1,8.09,0.46,16,2,40,100,4900,280,300.3247,0.10926
2,1,8.09,0.46,16,2,40,100,4900,280,359.7403,0.11479
2,1,8.09,0.46,24,2,40,100,4900,280,26.94805,0.00703
2,1,8.09,0.46,24,2,40,100,4900,280,60.71429,0.03341
2,1,8.09,0.46,24,2,40,100,4900,280,90.25974,0.04119
2,1,8.09,0.46,24,2,40,100,4900,280,120.4545,0.054
2,1,8.09,0.46,24,2,40,100,4900,280,180.1948,0.0952
2,1,8.09,0.46,24,2,40,100,4900,280,240.2597,0.10826
2,1,8.09,0.46,24,2,40,100,4900,280,300,0.1281
2,1,8.09,0.46,24,2,40,100,4900,280,360.0649,0.12785
2,1,8.09,0.46,16,2,60,100,4900,280,28.24675,0.00728
2,1,8.09,0.46,16,2,60,100,4900,280,60.06494,0.02436
2,1,8.09,0.46,16,2,60,100,4900,280,90.58442,0.03265
2,1,8.09,0.46,16,2,60,100,4900,280,119.4805,0.03793
2,1,8.09,0.46,16,2,60,100,4900,280,180.8442,0.08716
2,1,8.09,0.46,16,2,60,100,4900,280,240.5844,0.09294
2,1,8.09,0.46,16,2,60,100,4900,280,300.974,0.12308
2,1,8.09,0.46,16,2,60,100,4900,280,360.3896,0.13287
2,1,8.09,0.46,24,2,60,100,4900,280,28.8961,0.00779
2,1,8.09,0.46,24,2,60,100,4900,280,60.38961,0.0324
2,1,8.09,0.46,24,2,60,100,4900,280,90.58442,0.04371
2,1,8.09,0.46,24,2,60,100,4900,280,120.4545,0.05802
2,1,8.09,0.46,24,2,60,100,4900,280,180.8442,0.10474
2,1,8.09,0.46,24,2,60,100,4900,280,239.9351,0.12283
2,1,8.09,0.46,24,2,60,100,4900,280,300,0.14367
2,1,8.09,0.46,24,2,60,100,4900,280,359.7403,0.14769
9,1,11.29,0.44,5.25,2,38,100,4900,280,15.01782,0.0043
9,1,11.29,0.44,5.25,2,38,100,4900,280,27.54102,0.00688
9,1,11.29,0.44,5.25,2,38,100,4900,280,55.42086,0.07325
9,1,11.29,0.44,5.25,2,38,100,4900,280,91.69244,0.1362
9,1,11.29,0.44,5.25,2,38,100,4900,280,124.9015,0.16535
9,1,11.29,0.44,5.25,2,38,100,4900,280,182.3529,0.1958
9,1,11.29,0.44,5.25,2,38,100,4900,280,272.467,0.22073
9,1,11.29,0.44,5.25,2,38,100,4900,280,363.5498,0.22983
9,1,11.29,0.44,5.25,2,38,100,4900,280,544.9292,0.24204
9,1,11.29,0.44,5.25,2,38,100,4900,280,728.0206,0.24954
9,1,11.29,0.44,4.2,2,38,100,4900,280,17.53033,0.00387
9,1,11.29,0.44,4.2,2,38,100,4900,280,56.58287,0.03431
9,1,11.29,0.44,4.2,2,38,100,4900,280,91.07446,0.1101
9,1,11.29,0.44,4.2,2,38,100,4900,280,125.8953,0.14652
9,1,11.29,0.44,4.2,2,38,100,4900,280,180.7948,0.1821
9,1,11.29,0.44,4.2,2,38,100,4900,280,275.0761,0.20875
9,1,11.29,0.44,4.2,2,38,100,4900,280,365.3083,0.21956
9,1,11.29,0.44,4.2,2,38,100,4900,280,545.8228,0.23519
9,1,11.29,0.44,4.2,2,38,100,4900,280,729.7684,0.24055
9,1,11.29,0.44,3.7,2,38,100,4900,280,14.19224,0.00301
9,1,11.29,0.44,3.7,2,38,100,4900,280,29.18501,0.01031
9,1,11.29,0.44,3.7,2,38,100,4900,280,56.71887,0.01804
9,1,11.29,0.44,3.7,2,38,100,4900,280,91.5111,0.05789
9,1,11.29,0.44,3.7,2,38,100,4900,280,127.1826,0.0926
9,1,11.29,0.44,3.7,2,38,100,4900,280,182.0678,0.1299
9,1,11.29,0.44,3.7,2,38,100,4900,280,273.9475,0.1437
9,1,11.29,0.44,3.7,2,38,100,4900,280,360.8631,0.15108
9,1,11.29,0.44,3.7,2,38,100,4900,280,545.6021,0.16158
9,1,11.29,0.44,3.7,2,38,100,4900,280,727.0423,0.16651
9,1,11.29,0.44,6.15,2,38,100,4900,280,15.01782,0.0043
9,1,11.29,0.44,6.15,2,38,100,4900,280,31.74763,0.00389
9,1,11.29,0.44,6.15,2,38,100,4900,280,55.95414,0.00948
9,1,11.29,0.44,6.15,2,38,100,4900,280,88.52735,0.01466
9,1,11.29,0.44,6.15,2,38,100,4900,280,125.2105,0.0284
9,1,11.29,0.44,6.15,2,38,100,4900,280,183.5161,0.05672
9,1,11.29,0.44,6.15,2,38,100,4900,280,273.5837,0.08721
9,1,11.29,0.44,6.15,2,38,100,4900,280,360.4921,0.09545
9,1,11.29,0.44,6.15,2,38,100,4900,280,543.5298,0.10937
9,1,11.29,0.44,6.15,2,38,100,4900,280,727.4682,0.11558
9,1,11.29,0.44,2.89,2,38,100,4900,280,15.03571,0.00216
9,1,11.29,0.44,2.89,2,38,100,4900,280,35.11077,0.00176
9,1,11.29,0.44,2.89,2,38,100,4900,280,60.98633,0.00778
9,1,11.29,0.44,2.89,2,38,100,4900,280,92.75901,0.00867
9,1,11.29,0.44,2.89,2,38,100,4900,280,124.5174,0.01128
9,1,11.29,0.44,2.89,2,38,100,4900,280,182.1227,0.02333
9,1,11.29,0.44,2.89,2,38,100,4900,280,275.7395,0.02944
9,1,11.29,0.44,2.89,2,38,100,4900,280,366.0611,0.02955
9,1,11.29,0.44,2.89,2,38,100,4900,280,545.7858,0.03961
9,1,11.29,0.44,2.89,2,38,100,4900,280,725.5499,0.04497
8,0.3,11.57,0.5,5.5,2,60,100,5625,250,7.93307,0.0546
8,0.3,11.57,0.5,5.5,2,60,100,5625,250,13.48092,0.0645
8,0.3,11.57,0.5,5.5,2,60,100,5625,250,35.8013,0.101
8,0.3,11.57,0.5,5.5,2,60,100,5625,250,70.05108,0.146
8,0.3,11.57,0.5,5.5,2,60,100,5625,250,93.0844,0.154
8,0.3,11.57,0.5,5.5,2,60,100,5625,250,140.8174,0.151
8,0.3,11.57,0.5,5.5,2,60,100,5625,250,183.06,0.154
8,0.3,11.57,0.5,3.63,2,60,100,5625,250,7.0901,0.0271
8,0.3,11.57,0.5,3.63,2,60,100,5625,250,13.46433,0.0478
8,0.3,11.57,0.5,3.63,2,60,100,5625,250,35.07704,0.0708
8,0.3,11.57,0.5,3.63,2,60,100,5625,250,70.04429,0.0843
8,0.3,11.57,0.5,3.63,2,60,100,5625,250,105.1446,0.0905
8,0.3,11.57,0.5,3.63,2,60,100,5625,250,140.0505,0.0944
8,0.3,11.57,0.5,3.63,2,60,100,5625,250,181.5349,0.096
8,0.3,11.57,0.5,3.1,2,60,100,5625,250,7.01695,0.00917
8,0.3,11.57,0.5,3.1,2,60,100,5625,250,13.46504,0.0282
8,0.3,11.57,0.5,3.1,2,60,100,5625,250,35.02393,0.0533
8,0.3,11.57,0.5,3.1,2,60,100,5625,250,70.05009,0.069
8,0.3,11.57,0.5,3.1,2,60,100,5625,250,105.0938,0.0746
8,0.3,11.57,0.5,3.1,2,60,100,5625,250,140.1866,0.0761
8,0.3,11.57,0.5,3.1,2,60,100,5625,250,181.582,0.0773
8,0.3,11.57,0.5,2.48,2,60,100,5625,250,5.66137,-0.00215
8,0.3,11.57,0.5,2.48,2,60,100,5625,250,13.50262,0.00641
8,0.3,11.57,0.5,2.48,2,60,100,5625,250,35.04046,0.0195
8,0.3,11.57,0.5,2.48,2,60,100,5625,250,70.0941,0.0245
8,0.3,11.57,0.5,2.48,2,60,100,5625,250,105.1034,0.0269
8,0.3,11.57,0.5,2.48,2,60,100,5625,250,140.2028,0.0308
8,0.3,11.57,0.5,2.48,2,60,100,5625,250,183.1833,0.0334
8,0.3,11.57,0.5,2.28,2,60,100,5625,250,5.62677,-0.00452
8,0.3,11.57,0.5,2.28,2,60,100,5625,250,13.5366,-0.00293
8,0.3,11.57,0.5,2.28,2,60,100,5625,250,35.0972,0.00604
8,0.3,11.57,0.5,2.28,2,60,100,5625,250,69.9874,0.0124
8,0.3,11.57,0.5,2.28,2,60,100,5625,250,104.9888,0.0115
8,0.3,11.57,0.5,2.28,2,60,100,5625,250,140.3217,0.0123
8,0.3,11.57,0.5,2.28,2,60,100,5625,250,183.2106,0.0141
8,0.3,11.57,0.5,5.5,2,40,100,5625,250,7.9672,0.0499
8,0.3,11.57,0.5,5.5,2,40,100,5625,250,14.26279,0.0505
8,0.3,11.57,0.5,5.5,2,40,100,5625,250,35.96378,0.0465
8,0.3,11.57,0.5,5.5,2,40,100,5625,250,70.38453,0.0677
8,0.3,11.57,0.5,5.5,2,40,100,5625,250,92.68715,0.0689
8,0.3,11.57,0.5,5.5,2,40,100,5625,250,140.8441,0.0624
8,0.3,11.57,0.5,5.5,2,40,100,5625,250,183.1711,0.0697
8,0.3,11.57,0.5,3.63,2,40,100,5625,250,7.20125,0.00215
8,0.3,11.57,0.5,3.63,2,40,100,5625,250,14.52966,0.00614
8,0.3,11.57,0.5,3.63,2,40,100,5625,250,35.24496,0.0244
8,0.3,11.57,0.5,3.63,2,40,100,5625,250,70.33932,0.0321
8,0.3,11.57,0.5,3.63,2,40,100,5625,250,104.73,0.035
8,0.3,11.57,0.5,3.63,2,40,100,5625,250,139.8946,0.0439
8,0.3,11.57,0.5,3.63,2,40,100,5625,250,181.4741,0.0451
8,0.3,11.57,0.5,3.1,2,40,100,5625,250,7.14006,-0.00239
8,0.3,11.57,0.5,3.1,2,40,100,5625,250,14.34472,0.0015
8,0.3,11.57,0.5,3.1,2,40,100,5625,250,35.19707,0.00933
8,0.3,11.57,0.5,3.1,2,40,100,5625,250,70.30655,0.0236
8,0.3,11.57,0.5,3.1,2,40,100,5625,250,104.8089,0.025
8,0.3,11.57,0.5,3.1,2,40,100,5625,250,139.8848,0.0188
8,0.3,11.57,0.5,3.1,2,40,100,5625,250,181.4784,0.0202
8,0.3,11.57,0.5,2.48,2,40,100,5625,250,14.2879,-0.0107
8,0.3,11.57,0.5,2.48,2,40,100,5625,250,35.2492,-0.0121
8,0.3,11.57,0.5,2.48,2,40,100,5625,250,70.40715,-0.0133
8,0.3,11.57,0.5,2.48,2,40,100,5625,250,104.8118,-0.00684
8,0.3,11.57,0.5,2.48,2,40,100,5625,250,139.8846,-0.0005
8,0.3,11.57,0.5,2.48,2,40,100,5625,250,183.3089,0.00326
19.02,1,11.29,0.44,5.25,2,38,100,5625,300,11.41651,0.05477
19.02,1,11.29,0.44,5.25,2,38,100,5625,300,25.38955,0.11907
19.02,1,11.29,0.44,5.25,2,38,100,5625,300,57.7527,0.16467
19.02,1,11.29,0.44,5.25,2,38,100,5625,300,90.09346,0.20056
19.02,1,11.29,0.44,5.25,2,38,100,5625,300,127.0408,0.2357
19.02,1,11.29,0.44,5.25,2,38,100,5625,300,275.4985,0.26636
19.02,1,11.29,0.44,5.25,2,38,100,5625,300,366.7824,0.28355
3.25,1,11.29,0.44,5.25,2,38,100,5625,300,13.14268,0.00393
3.25,1,11.29,0.44,5.25,2,38,100,5625,300,30.6611,0.00692
